taskSize,taskType,priority,resourceLoad,startupOverhead,actualTime
1,1,4,31.66,4.12,4.765
1,1,2,28.66,2.95,3.598
1,1,3,49.51,6.35,5.85
3,3,1,25.96,2.63,16.999
1,2,1,11.25,6.74,8.126
2,1,2,6.63,6.43,7.587
1,1,1,59.58,7.54,12.852
1,1,4,31.4,7.47,7.825
1,2,2,27.84,7.89,6.325
1,3,1,30.13,4.32,3.618
3,1,2,46.74,5.1,43.605
1,3,1,2.41,1.03,2.062
1,3,3,26.45,9.61,11.34
2,2,2,0.78,4.35,10.507
2,2,1,16.91,7.89,11.746
2,3,3,25.61,1.66,4.656
1,2,2,17.27,9.46,10.803
3,2,1,8.39,1.19,30.832
1,2,2,16.77,2.97,4.319
1,2,3,17.17,6.95,8.196
2,1,1,7.64,8.7,8.727
3,3,2,29.26,9.54,23.193
3,3,1,34.4,1.58,15.902
1,1,1,2.84,6.8,8.577
2,1,2,5.67,4.76,8.791
1,2,2,9.28,1.08,2.223
2,3,1,15.89,5.3,11.504
2,2,5,58.23,1.42,7.211
1,2,2,33.58,3.25,4.373
1,2,1,26.5,9.24,10.619
2,1,5,48.04,2.54,6.194
1,1,4,11.88,5.24,6.485
3,3,4,0.51,3.6,22.201
2,1,1,19.24,8.41,16.337
2,1,1,4.8,2.16,4.802
1,3,1,11.8,1.99,2.016
2,1,3,22.07,7.78,16.473
2,1,4,53.32,0.74,4.989
1,1,1,15.89,9.66,16.457
1,1,3,13.64,7.89,6.715
2,2,1,30.61,8.58,14.264
1,3,1,10.61,2.71,3.983
1,1,1,38.74,8.46,5.944
1,3,3,16.83,3.25,5.094
1,1,1,6.74,6.33,6.916
1,3,1,13.91,6.81,6.116
1,3,2,15.27,3.66,5.08
1,1,2,6.32,9.47,9.768
2,1,1,21.14,2.8,5.491
1,1,1,15.87,2.71,3.072
1,3,2,12.44,3.84,4.88
1,1,3,77.93,5.98,7.784
1,2,1,43.56,4.95,6.938
2,1,4,55.78,6.14,20.786
2,2,2,23.25,4.21,8.108
2,2,2,56.32,9.35,36.023
1,1,3,9.47,4.7,6.413
1,3,1,46.1,8.85,10.979
2,1,1,12.52,6.12,11.464
3,3,4,52.29,6.92,41.734
3,2,2,23.06,6.2,29.82
3,3,5,18.0,6.4,27.033
1,3,2,21.4,1.81,2.923
2,2,3,47.69,8.36,20.054
1,1,4,13.36,6.07,5.542
1,1,3,53.41,7.96,9.167
2,3,1,11.77,3.2,5.773
1,1,1,30.83,1.12,1.968
1,1,2,29.35,4.83,3.938
1,3,2,46.92,2.95,5.643
1,3,2,53.01,1.58,2.04
1,3,2,27.68,8.1,16.197
1,2,5,35.92,3.92,4.626
1,3,2,12.92,5.46,7.421
1,1,1,2.32,9.91,7.809
2,2,4,30.21,2.9,4.699
1,3,3,21.76,5.14,5.918
2,3,1,7.99,9.88,14.235
1,3,3,61.23,3.52,6.433
2,2,2,18.67,7.33,11.515
3,1,1,21.77,4.41,12.331
3,1,2,9.56,2.28,20.261
1,1,2,38.5,8.32,8.928
2,1,4,17.23,5.65,8.932
1,1,2,27.85,8.74,10.798
3,2,5,20.6,2.48,21.226
1,1,2,29.89,2.86,3.714
1,1,3,36.77,7.49,9.114
1,1,3,38.85,2.59,3.469
2,2,4,6.88,0.42,3.445
2,3,1,25.48,9.2,17.29
1,1,1,43.07,1.77,2.054
1,1,2,28.17,5.39,6.365
2,2,2,59.88,0.45,5.82
3,2,3,6.33,2.89,23.191
1,1,1,33.42,9.69,17.11
2,2,1,4.5,7.43,11.043
1,1,1,19.36,7.27,13.347
1,1,2,38.9,2.04,2.115
1,3,1,47.01,0.5,2.326
2,1,2,30.56,3.59,6.908
1,2,4,30.22,9.6,6.867
2,2,2,12.48,5.47,7.269
1,2,2,18.24,2.35,3.46
1,1,1,15.88,0.57,1.373
1,1,2,22.55,5.24,5.362
2,1,2,50.66,0.63,3.44
1,3,2,17.47,8.44,10.729
1,1,2,64.71,3.08,7.142
1,2,2,20.32,7.65,7.006
1,3,5,29.94,3.59,3.571
1,1,1,26.96,0.76,1.685
1,1,2,22.64,3.82,5.398
1,1,1,46.08,0.88,2.404
1,1,4,39.71,0.96,1.658
1,1,1,39.99,0.67,1.686
1,1,1,21.61,6.04,5.152
1,1,5,41.52,8.61,11.962
1,1,1,22.38,3.89,3.972
1,3,5,25.3,5.34,3.95
1,1,1,10.48,2.65,1.584
2,2,1,34.22,7.96,10.972
2,1,2,49.6,8.86,12.674
1,1,4,51.85,7.3,6.002
1,1,3,16.46,6.26,8.674
1,1,2,5.04,9.87,10.057
1,3,2,3.38,4.58,6.26
1,3,1,49.49,9.2,19.389
3,1,2,27.72,1.12,21.039
1,1,3,27.55,7.27,9.35
3,2,3,42.96,4.15,26.255
1,2,1,7.75,4.79,6.946
1,1,5,53.47,7.8,4.797
1,2,1,34.48,5.71,8.656
1,2,5,36.3,4.49,5.634
1,2,2,25.72,2.64,3.865
3,1,2,15.94,8.84,30.005
1,1,3,21.03,3.58,2.805
3,1,2,2.73,8.64,23.896
2,1,3,22.95,4.17,6.524
2,1,3,26.58,6.27,8.3
3,1,2,45.18,7.06,31.285
1,2,1,14.45,9.29,10.389
2,1,4,44.81,5.91,6.562
2,1,1,37.16,5.98,8.951
1,1,2,18.07,6.89,11.536
2,2,3,37.56,4.49,14.068
3,2,3,29.98,0.42,24.55
3,1,1,22.15,6.49,27.746
1,3,2,12.63,3.22,4.819
1,1,1,28.59,7.97,9.602
1,3,3,28.62,5.02,7.294
2,1,1,26.24,7.2,9.371
1,1,1,27.34,5.09,3.767
2,2,4,9.8,1.48,5.845
1,2,1,62.22,4.98,3.929
3,1,2,36.73,2.47,14.725
2,1,2,37.58,6.99,12.035
1,2,2,14.22,3.08,4.587
1,1,1,6.67,8.38,8.688
2,1,2,13.54,7.96,10.308
1,1,2,36.6,7.92,8.814
1,1,1,14.91,5.6,4.482
3,3,3,42.78,2.26,20.111
2,1,2,19.66,9.9,14.661
3,2,1,8.83,9.02,38.229
1,2,3,30.5,2.83,7.803
2,1,1,9.25,4.07,8.338
3,1,2,13.91,7.13,27.808
2,1,1,37.35,7.96,10.343
3,2,1,23.47,1.24,29.693
2,2,3,9.23,2.66,7.764
1,2,1,11.08,9.15,10.271
1,2,1,60.7,6.85,5.203
2,1,1,8.18,3.43,4.68
2,1,2,15.46,2.16,4.592
2,2,1,6.85,4.98,7.664
1,3,3,18.77,2.78,4.441
2,2,1,42.74,0.49,13.208
2,1,2,40.09,6.89,16.331
1,2,1,5.38,4.49,5.638
1,2,2,28.47,8.3,11.473
3,2,3,81.88,4.27,38.705
1,2,1,5.51,1.52,2.465
1,1,2,29.31,1.06,1.214
1,2,2,22.43,5.31,5.035
1,1,2,20.61,1.59,2.567
2,2,1,48.32,1.63,7.232
3,1,1,48.34,3.34,19.046
2,1,2,14.37,3.43,7.553
2,1,3,11.75,9.17,19.001
2,2,1,33.55,6.1,10.282
1,1,1,40.91,3.47,4.448
1,1,2,16.31,5.32,6.317
1,2,1,49.68,0.43,2.415
1,2,2,61.92,1.59,3.348
1,2,1,41.18,2.16,4.557
2,2,4,46.84,3.45,12.056
1,2,1,18.01,3.09,5.229
1,1,1,9.81,1.23,2.578
1,1,4,38.15,5.46,6.272
3,2,2,60.77,4.98,74.131
1,2,3,27.46,9.78,9.821
2,1,1,24.35,6.03,18.26
1,2,3,19.12,5.77,6.721
1,1,2,20.91,9.45,5.865
1,3,2,64.28,3.36,3.814
1,1,1,32.51,6.9,6.056
1,1,4,11.29,7.16,8.589
1,1,1,27.83,7.72,11.546
2,2,4,13.32,3.44,8.702
1,2,1,16.9,4.84,6.078
1,2,1,29.36,1.85,3.011
1,3,1,17.04,1.42,2.749
2,1,2,37.97,1.93,3.769
1,2,5,20.19,1.95,1.776
1,1,4,35.57,6.03,6.864
2,2,3,13.33,5.0,9.265
1,1,5,60.05,8.6,5.687
1,3,1,31.22,8.44,11.658
1,3,2,35.32,0.51,1.167
3,3,2,63.04,0.97,20.376
2,2,1,23.9,8.29,15.698
1,2,4,27.82,7.22,6.771
1,1,1,27.09,3.97,4.513
1,1,1,19.24,3.75,4.409
1,1,1,15.76,8.9,11.822
3,3,1,20.58,2.08,21.138
1,2,2,34.09,1.16,2.968
1,1,2,27.07,0.75,1.037
1,2,1,13.19,3.45,7.389
2,2,3,16.02,1.71,7.416
1,3,2,44.82,9.8,12.341
1,2,5,33.57,2.94,1.663
1,3,3,54.92,5.24,3.974
1,2,4,4.23,3.01,4.516
1,2,3,42.49,2.17,5.052
3,1,2,53.81,3.36,33.661
2,1,1,15.43,7.27,8.743
2,2,1,15.4,3.86,11.326
1,3,3,24.16,1.25,1.83
1,1,2,38.52,8.39,5.379
2,1,1,12.13,3.29,4.583
1,3,3,33.2,8.15,9.792
2,1,1,23.88,2.51,8.262
1,2,1,20.61,7.07,9.703
1,3,1,39.33,4.6,4.727
1,2,4,25.89,7.66,9.357
2,1,3,10.5,7.43,9.835
3,3,1,38.45,4.86,48.39
1,1,4,33.81,0.31,0.553
1,3,4,32.39,3.68,5.805
2,1,1,6.13,6.98,11.223
2,1,2,37.01,7.89,11.337
1,1,3,46.04,3.95,5.979
3,2,2,31.29,1.03,34.373
2,2,1,20.9,6.7,10.251
1,2,3,28.69,7.91,16.728
1,1,3,19.16,3.56,4.639
1,3,1,27.9,7.78,9.497
2,1,1,30.84,5.48,8.573
1,1,2,26.77,7.04,7.563
3,1,2,47.96,1.18,20.904
2,1,5,45.73,9.78,11.859
2,3,2,8.64,8.12,15.991
1,1,1,43.53,4.66,7.914
1,1,1,42.65,9.09,10.487
3,1,4,25.4,7.03,15.044
1,3,1,66.19,9.18,12.339
3,2,1,14.54,4.84,25.214
1,1,2,19.38,3.52,2.426
2,1,4,6.54,1.17,2.448
1,2,4,62.0,3.74,2.866
1,3,1,5.44,8.25,6.838
1,1,5,7.72,8.39,12.045
3,1,4,52.92,2.42,31.842
1,1,1,50.47,8.45,10.376
1,1,1,60.78,1.57,1.232
2,2,3,33.16,2.49,7.399
2,1,3,18.89,1.98,2.631
2,1,1,37.29,2.21,5.999
1,1,1,45.17,5.73,10.982
1,1,1,31.14,5.34,6.585
1,1,1,19.57,6.02,9.393
3,2,1,24.01,9.48,45.601
3,2,3,39.04,7.13,28.183
2,3,4,17.83,6.33,9.335
1,1,2,7.85,1.73,2.741
3,1,1,55.47,0.76,31.387
1,1,3,1.63,4.17,5.223
1,1,2,39.38,8.59,11.677
1,2,2,30.81,1.18,2.582
2,1,4,16.26,4.09,5.315
1,2,4,12.56,9.05,9.91
1,2,1,12.16,7.42,7.876
2,1,4,24.39,0.39,2.319
2,2,4,52.35,7.02,12.705
1,1,5,6.87,9.12,7.833
1,1,2,47.62,0.49,0.67
2,2,1,39.03,3.04,17.403
1,2,4,33.62,9.51,14.536
1,2,2,39.94,5.72,7.547
3,1,3,28.3,7.98,19.307
2,2,3,19.2,7.25,14.002
1,1,2,11.91,6.6,7.596
1,3,2,30.45,6.75,9.741
2,1,2,65.96,0.89,7.351
1,2,4,53.79,9.29,16.039
2,2,1,12.9,4.79,15.508
2,3,1,33.52,2.59,7.377
1,1,2,41.26,4.72,6.259
1,2,2,18.01,0.2,1.039
1,1,3,11.56,3.84,3.753
2,3,1,37.98,0.45,3.788
2,1,1,37.37,2.38,6.72
2,1,1,50.32,4.1,7.05
1,2,3,25.74,4.62,7.481
1,1,4,45.13,6.92,4.149
2,3,1,7.79,0.98,6.159
1,3,4,57.35,4.95,4.587
3,1,5,27.41,2.6,20.474
1,3,1,73.33,1.29,1.4
1,2,2,5.76,7.58,10.311
2,2,1,32.59,4.33,8.13
2,1,2,49.48,9.98,8.393
1,2,3,30.06,5.64,7.016
1,1,1,40.13,2.81,3.584
2,1,3,22.1,5.16,11.957
1,2,1,19.62,6.24,7.779
1,3,5,44.69,0.92,1.507
2,1,2,44.08,0.17,3.741
1,2,5,3.17,6.14,5.643
2,1,3,36.74,0.6,2.864
1,1,1,50.96,0.11,0.751
2,1,4,36.88,7.5,8.57
1,1,2,44.01,9.86,18.114
1,3,4,19.75,4.41,6.113
1,2,2,17.57,3.22,3.249
1,2,3,36.29,0.36,1.362
2,2,2,39.46,5.31,12.79
1,1,2,27.32,5.01,3.972
1,1,3,44.21,4.63,4.323
3,3,2,15.58,8.89,18.121
1,2,2,34.06,2.21,2.562
1,1,2,16.13,5.19,5.018
1,1,2,16.82,2.07,2.427
2,1,2,63.91,7.38,11.218
1,3,1,11.66,2.63,3.277
1,2,2,10.61,7.39,7.07
2,1,2,27.55,0.21,3.053
1,3,2,34.79,8.82,11.427
2,1,4,3.94,6.89,9.644
1,2,1,41.81,2.88,3.861
1,2,1,17.74,5.79,7.162
1,3,3,9.56,6.78,8.921
1,3,4,16.47,0.29,0.955
1,1,1,32.26,8.84,10.835
1,1,1,29.04,2.9,3.728
1,3,2,19.1,1.54,2.209
3,3,1,43.3,9.21,40.614
3,1,1,4.73,2.33,18.938
1,2,2,11.82,3.39,4.449
1,1,3,17.31,8.15,8.314
3,2,1,48.01,2.24,37.708
1,3,1,9.12,7.16,10.63
1,2,1,30.44,6.82,6.261
2,3,2,28.2,3.34,4.716
1,1,2,22.22,6.96,6.881
1,1,5,43.12,8.3,6.669
2,1,1,42.11,4.74,8.183
1,1,2,6.9,6.48,8.354
2,1,1,34.28,6.27,5.725
3,1,2,14.89,7.3,18.103
1,2,4,2.05,4.21,3.784
2,1,1,55.47,0.81,6.187
1,2,1,32.38,5.21,4.467
3,1,1,30.11,8.22,17.448
1,1,1,11.2,4.31,5.795
1,2,2,28.8,2.38,3.277
2,2,3,30.34,7.58,15.403
3,3,1,44.94,1.77,48.892
2,1,3,35.4,1.16,2.248
2,2,2,47.97,8.31,27.821
3,3,2,15.63,5.74,25.119
1,2,1,27.28,0.82,2.205
2,1,4,12.2,0.9,1.853
1,1,4,18.78,6.74,5.556
1,1,1,38.08,1.89,3.123
1,1,1,12.72,6.94,6.66
3,1,1,35.77,5.43,16.658
1,2,4,13.67,0.26,0.698
1,1,1,27.37,2.32,2.606
1,1,3,28.88,1.87,2.417
1,2,1,49.55,9.38,9.686
1,1,1,41.11,4.93,5.805
1,1,1,36.95,9.36,8.378
2,1,1,17.22,5.54,7.223
2,2,3,25.7,6.19,14.63
2,1,1,42.46,4.21,6.664
1,2,3,33.95,8.66,11.05
2,2,2,38.84,5.24,8.684
1,1,1,30.19,4.7,4.581
1,1,4,26.06,5.49,6.61
1,3,4,32.68,8.76,8.86
1,1,3,2.02,2.94,4.279
1,2,2,48.74,5.65,9.717
1,3,2,22.49,5.02,6.349
2,3,1,36.46,8.88,12.58
2,1,2,16.98,6.1,9.737
1,3,3,25.72,8.77,8.707
1,1,2,8.56,0.16,0.824
2,3,1,35.42,7.2,16.843
1,2,1,24.1,4.71,3.806
1,2,2,7.8,8.72,11.06
2,2,1,26.67,3.41,11.015
1,2,4,53.19,3.75,7.576
1,1,2,22.71,9.57,7.626
1,1,4,20.31,2.46,2.351
1,1,4,15.73,8.72,11.629
1,1,1,24.88,6.05,4.274
2,1,5,37.57,7.81,7.875
1,1,2,52.23,8.04,7.759
1,1,1,23.62,1.31,1.184
2,2,3,21.55,8.81,14.959
1,1,3,47.02,6.17,6.496
3,2,1,43.45,1.41,37.606
1,2,1,21.64,1.35,2.738
1,2,1,47.3,2.89,4.342
2,2,1,25.64,6.9,15.559
3,1,2,49.69,3.59,25.816
2,2,2,44.28,4.64,11.344
2,1,1,30.37,6.55,9.227
2,2,5,18.11,6.02,12.835
1,2,2,40.33,3.26,7.013
2,3,1,37.59,7.46,7.447
1,3,2,31.0,1.25,1.994
1,2,1,35.21,8.6,7.324
1,2,1,18.38,0.85,2.234
1,1,2,42.82,5.98,12.957
1,2,1,17.68,3.48,5.079
1,1,1,56.46,0.87,3.548
1,2,1,36.23,0.74,2.558
2,2,1,37.84,5.1,20.927
1,1,2,34.3,6.9,6.836
1,1,1,15.04,6.74,6.772
2,1,1,44.71,6.03,13.327
1,2,5,11.11,7.31,5.913
1,3,1,18.2,0.73,2.037
3,1,1,8.93,9.83,45.052
2,3,1,11.35,2.03,4.081
1,1,2,44.61,5.97,4.639
1,1,4,33.84,5.82,5.906
1,3,1,25.46,9.33,7.549
1,3,2,14.13,7.26,10.69
1,1,3,72.81,8.38,6.217
1,1,5,20.6,7.69,9.008
3,1,1,21.01,7.18,24.032
2,1,2,34.42,1.83,3.966
2,1,4,8.37,2.99,4.889
2,2,1,35.17,0.67,6.293
2,1,3,21.24,6.04,11.611
1,1,1,13.1,2.06,2.448
2,1,1,33.31,4.81,7.726
2,3,1,32.65,7.66,11.883
2,2,2,28.41,6.55,11.826
1,1,1,32.57,3.17,5.213
1,1,1,13.36,9.61,11.858
1,3,3,27.1,6.16,11.785
1,1,2,15.34,3.04,3.948
2,2,4,16.17,7.88,13.395
3,2,1,29.97,7.08,75.172
2,2,1,17.65,0.52,5.573
1,2,5,17.56,2.25,3.183
1,1,1,21.49,6.76,5.019
1,1,5,9.04,7.97,9.724
1,1,1,28.96,2.27,2.107
1,2,2,22.99,6.2,6.126
1,1,1,37.44,1.62,3.826
1,1,2,22.88,5.86,7.978
1,2,2,19.64,1.02,2.306
1,3,4,49.1,2.54,4.334
2,1,1,32.02,0.86,3.272
3,1,3,19.83,4.57,23.702
2,1,1,41.76,8.02,25.239
1,1,1,49.12,0.77,1.546
1,1,4,32.01,1.98,4.621
1,1,1,52.89,8.65,10.118
2,1,1,29.6,3.85,9.93
2,1,2,13.95,1.42,5.561
2,1,1,33.89,0.31,3.228
1,3,2,35.94,1.56,2.167
3,2,1,21.67,7.61,29.608
2,3,1,35.61,7.49,14.786
1,2,5,2.26,8.01,8.322
1,1,3,12.67,8.05,10.943
1,3,2,21.72,3.34,3.32
1,2,3,33.43,3.44,7.681
1,1,1,51.51,9.57,11.891
2,1,3,11.45,6.54,6.211
1,3,2,20.72,4.02,6.788
2,2,4,3.6,1.28,4.291
1,1,2,37.34,6.49,4.694
3,2,2,24.7,4.86,40.965
1,2,2,11.34,9.98,9.81
3,1,1,25.52,0.73,18.684
1,1,3,34.08,2.08,1.945
1,2,3,19.07,5.77,9.284
3,1,3,7.15,3.98,15.155
1,1,2,20.63,7.78,9.1
2,2,1,10.64,0.72,6.103
1,2,3,23.49,0.97,2.494
1,1,5,20.47,5.74,5.197
2,1,2,19.93,9.27,14.231
1,1,1,6.82,9.47,9.727
2,1,2,26.55,7.57,9.464
1,1,2,10.63,6.16,7.208
2,1,1,10.67,8.51,12.896
2,2,1,10.13,9.59,14.628
1,2,3,57.3,8.03,9.92
1,1,3,24.72,5.48,9.308
2,3,1,18.31,3.27,7.828
1,1,1,44.64,8.14,8.869
2,2,2,61.42,1.61,7.269
3,2,1,41.58,9.49,34.188
1,3,1,66.01,9.74,15.282
1,3,1,29.08,1.32,2.468
3,1,1,24.62,3.48,27.56
3,2,3,3.91,5.58,37.205
1,1,2,8.38,4.72,4.891
2,1,1,7.23,5.86,7.127
1,1,1,14.33,5.26,5.476
2,1,1,16.5,8.92,13.009
1,1,3,52.08,9.2,5.803
1,1,4,28.51,8.0,7.905
1,1,1,0.67,2.58,3.83
1,1,1,50.81,2.16,3.575
1,2,3,65.48,3.61,5.5
1,3,3,28.26,9.16,7.532
3,2,3,12.58,9.35,27.788
1,1,2,22.21,9.78,9.396
2,1,5,58.01,3.74,5.556
1,1,1,27.78,8.25,11.26
3,2,3,65.26,9.72,65.719
1,3,2,21.68,8.66,12.703
1,3,3,14.88,8.77,11.091
2,3,1,29.48,7.04,10.016
1,3,5,5.18,1.17,1.599
1,1,1,30.44,5.74,3.923
1,1,1,27.31,2.59,2.515
1,3,5,32.75,0.5,1.134
1,3,2,12.22,2.06,2.84
2,1,5,26.22,7.51,8.301
1,2,1,16.94,6.18,6.555
1,1,2,7.32,5.51,8.209
1,1,1,76.57,5.11,5.557
1,1,3,18.52,0.38,0.757
1,3,1,27.67,7.88,8.339
1,2,2,54.94,5.94,8.414
1,3,4,51.14,2.14,2.769
3,1,2,36.03,0.2,13.969
1,1,1,9.95,7.47,8.034
1,1,1,74.12,0.53,2.51
1,1,2,13.72,5.31,6.057
1,2,1,31.65,8.87,11.235
1,3,2,11.73,9.86,10.103
2,1,2,13.06,4.61,4.467
2,2,1,30.93,1.03,9.081
1,3,3,38.49,8.83,11.815
1,1,3,39.44,1.08,2.559
2,2,1,51.59,0.78,11.394
1,3,3,15.58,0.41,0.652
3,2,4,55.76,2.72,29.402
1,1,1,27.38,1.35,2.862
1,2,3,10.3,3.4,3.938
1,2,1,21.39,2.6,3.538
2,3,4,33.41,8.17,12.469
2,2,3,48.42,4.67,8.574
2,3,4,7.55,5.64,7.275
1,3,1,44.28,5.31,7.419
2,1,4,38.62,5.94,5.472
3,3,1,17.36,7.55,32.738
1,2,4,29.36,1.24,2.316
1,3,2,12.43,1.02,1.449
1,1,3,20.56,6.83,7.681
2,3,3,17.69,5.28,7.616
1,3,1,12.87,1.01,0.961
1,3,2,30.21,3.69,5.374
1,2,2,16.53,4.32,4.746
2,1,1,66.47,7.26,8.421
1,1,4,28.69,8.99,8.902
1,2,1,15.46,3.72,4.095
2,2,4,32.18,9.24,12.963
1,2,2,2.57,5.99,7.619
1,1,1,37.57,1.11,2.592
1,1,3,35.22,2.21,2.971
2,2,2,23.28,7.35,25.45
2,2,1,8.38,8.15,17.923
2,2,1,16.39,7.81,10.792
1,1,1,5.84,7.9,6.137
1,1,2,24.7,3.02,3.867
1,1,1,5.61,4.82,3.901
1,1,1,27.81,1.68,4.03
2,1,1,30.81,1.61,8.163
3,2,4,20.32,2.55,23.904
1,1,1,18.24,3.29,4.143
2,3,2,49.51,3.7,11.657
1,2,3,11.02,5.96,6.381
1,3,1,46.97,9.9,15.767
2,1,3,34.4,4.44,9.424
2,1,3,48.12,2.94,6.96
3,1,2,41.4,2.16,21.79
3,1,2,31.25,3.4,13.349
1,3,4,38.02,1.28,2.266
2,3,4,12.8,5.37,9.127
2,3,4,46.04,3.12,7.462
1,2,1,12.35,2.02,4.288
1,1,1,38.97,0.79,1.613
3,2,1,27.9,7.08,33.565
3,1,5,16.25,8.48,24.04
1,1,1,53.08,6.95,10.404
1,1,2,63.36,3.51,5.079
1,1,1,68.87,4.77,8.372
1,1,1,20.01,2.98,4.704
2,1,2,38.14,3.21,8.662
1,1,1,14.18,1.93,1.576
1,2,4,60.84,2.48,3.318
1,3,1,22.0,6.33,5.319
2,1,4,14.5,0.71,3.803
2,1,4,17.96,2.79,6.57
2,2,1,27.51,9.13,14.578
1,2,3,34.92,2.36,2.899
1,1,4,40.14,0.32,1.366
1,2,4,34.66,8.9,16.924
2,2,2,21.23,8.91,15.658
2,1,2,24.89,1.92,5.926
1,2,2,14.53,6.15,9.208
1,1,1,9.96,2.76,2.245
2,1,2,21.84,4.82,7.047
2,1,3,47.96,8.91,10.423
2,1,2,23.83,9.45,15.259
1,1,4,54.37,8.7,6.52
3,3,1,50.58,7.73,25.8
1,1,2,53.47,0.45,1.096
2,1,1,60.54,5.41,9.581
1,2,1,14.82,0.11,0.852
1,1,1,43.32,5.63,6.42
1,2,1,30.26,5.49,6.829
1,3,3,51.73,4.41,2.56
3,1,2,11.39,1.33,15.895
2,1,2,44.03,2.74,9.607
3,3,2,27.29,4.75,27.273
2,2,3,39.6,0.58,7.801
1,3,1,3.26,8.9,9.149
2,3,1,34.76,4.13,8.945
2,3,2,19.56,2.59,8.229
2,3,2,45.32,3.7,9.081
1,1,1,39.73,2.45,3.874
1,3,1,15.02,4.8,5.613
2,1,3,16.45,5.52,7.482
2,3,2,19.61,3.22,7.596
1,2,2,27.84,8.39,7.65
1,2,2,60.58,8.79,8.602
1,1,1,26.23,1.33,2.296
2,1,1,30.94,8.31,15.105
1,1,2,34.43,7.17,8.163
2,1,2,15.03,1.36,5.432
1,3,2,40.35,0.31,1.886
1,1,2,9.37,4.73,5.968
1,3,4,17.21,3.02,3.246
1,2,3,24.76,2.27,2.963
1,1,1,29.66,8.16,7.541
2,1,2,20.38,1.93,5.491
1,1,2,13.21,1.44,2.055
1,1,1,17.48,7.21,8.526
2,2,1,49.2,1.98,9.61
1,1,4,23.42,2.76,1.894
1,1,4,26.81,7.19,13.856
2,3,1,53.46,8.31,18.594
1,1,1,52.53,9.59,5.099
1,2,4,19.69,4.27,3.644
1,2,3,10.16,0.12,1.044
1,1,3,30.3,8.41,11.705
1,1,2,49.72,1.16,1.14
2,1,2,67.7,0.22,9.555
1,1,1,7.16,5.86,6.879
2,3,3,39.29,4.06,8.801
2,2,3,30.82,9.89,23.513
1,1,3,87.64,2.03,4.098
1,1,3,18.68,2.82,4.428
1,3,2,34.29,1.48,1.683
1,3,1,19.91,4.62,5.287
3,1,2,55.58,2.24,36.542
1,2,2,39.36,5.49,6.521
1,1,1,70.61,1.15,2.964
1,1,3,21.16,7.03,10.432
2,2,2,42.96,7.4,25.932
1,1,3,46.09,7.48,11.287
1,1,4,43.59,4.47,5.884
1,2,3,29.59,9.03,13.763
3,1,1,56.84,5.41,46.516
1,1,1,6.97,4.56,5.302
1,3,1,23.43,8.27,9.181
2,2,2,12.4,1.83,9.169
2,1,3,5.57,4.27,6.41
1,1,3,28.52,7.6,6.906
3,1,5,25.1,3.44,21.316
1,3,3,20.44,9.62,14.707
2,3,5,72.68,2.9,8.29
2,2,2,38.07,2.9,10.831
1,1,1,39.81,8.55,8.588
1,2,2,15.01,5.78,9.682
1,3,1,63.9,1.36,3.445
1,2,2,23.62,4.56,8.867
1,1,2,5.09,7.47,7.002
3,2,1,65.09,1.68,72.069
1,1,1,43.55,8.04,7.481
1,3,2,8.14,3.4,4.849
1,3,3,19.74,6.58,4.548
1,1,2,11.04,0.1,0.497
1,1,1,28.52,4.48,3.743
3,3,4,28.2,9.22,25.005
1,3,2,36.74,5.56,4.798
1,1,3,27.31,1.29,2.284
1,1,1,33.61,3.0,3.948
1,2,2,32.91,9.62,11.916
1,1,1,30.39,9.09,12.666
1,2,3,42.83,4.83,4.345
1,1,2,13.78,1.71,3.732
1,2,2,52.12,1.99,3.017
1,3,1,15.56,0.85,1.855
2,2,2,22.98,3.34,8.337
2,3,1,56.38,5.75,16.265
1,2,2,33.16,1.26,2.73
1,2,2,22.5,3.48,5.475
1,3,1,50.56,4.7,4.908
1,3,1,54.7,8.06,11.358
1,3,1,37.56,8.85,11.046
2,3,1,33.35,2.28,9.749
1,1,2,17.81,9.46,7.817
1,1,2,38.43,3.12,2.949
1,1,2,22.1,2.14,3.8
1,3,2,56.53,2.38,3.665
1,3,1,61.28,4.24,9.031
2,3,1,46.71,6.62,9.62
1,2,2,4.59,1.55,2.486
2,1,1,33.63,2.03,6.649
3,1,1,12.08,6.26,26.218
1,2,2,26.11,9.75,11.207
1,2,3,42.92,4.43,4.137
1,1,1,38.71,0.43,1.798
2,1,4,18.15,7.44,4.88
2,1,4,40.11,5.04,7.156
2,1,3,22.27,7.31,9.979
1,3,1,22.06,9.31,10.13
2,1,5,8.52,4.79,10.541
1,2,1,22.35,0.52,1.069
2,2,3,24.73,8.78,18.046
2,1,1,18.14,2.97,9.547
2,1,3,2.16,0.31,1.955
1,1,2,20.92,7.02,9.186
1,1,3,43.08,7.13,9.773
2,2,1,6.87,1.42,6.596
1,1,1,37.45,1.78,3.676
1,3,2,35.13,0.6,1.827
2,1,2,11.58,6.73,10.214
2,1,1,41.03,8.41,17.844
2,2,5,30.8,3.32,7.245
1,2,1,16.37,6.66,8.294
2,1,1,27.56,6.26,11.663
2,1,2,63.19,9.12,24.02
1,2,1,55.37,1.83,3.063
1,3,2,23.9,4.04,4.748
2,1,4,25.18,7.02,10.943
1,2,1,9.41,5.43,4.974
1,3,4,20.31,5.77,6.16
1,2,4,20.79,4.61,8.431
