taskSize,taskType,priority,resourceLoad,startupOverhead,actualTime
2,1,2,28.19,7.24,11.065
1,2,3,25.32,1.09,1.954
1,1,2,29.58,5.88,5.744
2,2,3,14.03,1.53,4.12
3,3,4,42.09,7.1,21.844
1,1,2,17.56,5.63,7.517
2,1,5,5.03,9.49,12.221
2,1,1,42.58,0.19,4.374
1,1,3,5.78,3.45,3.414
2,1,2,44.47,3.86,6.291
2,2,1,17.03,5.86,9.45
2,2,2,28.83,9.49,13.498
3,2,1,4.26,7.7,38.349
1,1,4,30.01,7.94,9.008
1,1,3,13.17,2.38,2.464
1,2,2,24.55,2.02,2.223
1,1,1,20.41,4.14,7.032
1,2,5,17.85,3.11,3.36
2,2,4,54.53,7.56,10.156
1,1,3,17.65,4.68,5.402
2,1,1,13.29,7.65,9.997
1,2,2,38.61,1.21,3.627
1,2,1,5.68,8.93,8.622
2,1,3,39.64,5.15,5.997
2,1,1,15.11,9.91,13.093
1,1,1,56.26,4.9,5.71
3,2,1,21.34,2.45,27.595
1,1,2,38.64,1.74,2.167
1,3,2,4.62,6.37,7.955
1,3,3,32.36,7.99,12.186
2,3,4,31.4,9.2,8.764
1,1,1,30.0,1.78,2.352
2,1,1,33.34,1.98,7.024
1,3,1,12.03,4.54,6.722
1,2,3,42.89,2.46,5.384
2,1,4,24.85,8.1,7.302
1,3,1,27.54,3.33,4.01
1,2,1,42.03,4.23,6.488
1,2,4,32.05,0.19,0.803
1,3,2,26.42,0.58,1.422
1,3,2,12.01,5.86,4.476
1,2,1,21.26,8.59,7.605
1,1,1,19.84,4.54,3.402
1,2,1,15.64,8.91,8.459
1,2,2,16.89,0.54,0.827
1,2,3,6.08,8.94,11.603
1,1,1,64.64,5.9,7.761
2,2,2,17.41,3.46,8.492
2,2,1,9.03,1.09,5.499
1,3,1,1.11,2.44,2.128
1,3,1,5.86,8.29,9.821
1,1,1,47.75,9.85,7.752
1,2,5,47.43,0.81,1.604
1,2,1,40.06,1.65,3.939
2,2,1,34.53,3.75,6.452
2,1,3,25.73,9.78,12.797
1,2,1,14.24,1.4,2.579
3,2,1,3.5,9.38,78.037
1,1,1,24.24,3.1,3.28
2,3,1,20.41,4.74,5.39
2,3,1,12.49,3.03,6.261
1,3,2,20.25,7.13,5.119
1,3,2,46.56,0.84,2.955
1,1,1,38.49,8.45,14.784
3,3,3,35.96,5.0,22.378
1,3,1,31.01,1.28,2.61
2,2,2,27.61,2.7,8.92
1,1,1,8.56,1.17,1.747
1,1,1,11.31,5.7,4.726
2,1,2,51.7,9.28,16.979
1,2,1,69.5,2.53,5.43
1,2,1,17.0,9.28,19.003
3,2,2,36.42,2.61,32.688
1,2,3,24.16,1.7,3.011
3,1,2,21.32,8.63,24.418
3,1,1,25.2,5.48,19.727
1,2,1,29.73,3.56,5.133
1,1,2,55.34,7.0,7.451
1,3,1,29.29,4.64,3.985
2,3,1,16.01,0.77,6.591
3,1,2,11.28,6.67,18.094
2,2,4,18.76,6.82,13.232
3,3,3,13.86,5.04,20.996
1,3,1,29.48,5.63,7.271
1,2,3,22.64,0.33,1.354
1,3,1,38.17,2.81,5.887
2,2,3,12.53,2.02,8.895
1,1,2,24.11,8.16,8.921
1,2,2,80.62,1.95,6.95
1,2,1,35.07,7.65,9.338
1,3,3,43.63,5.8,7.407
1,1,2,24.19,3.95,7.653
1,1,2,35.22,7.47,7.71
2,2,2,9.97,4.55,12.313
2,3,1,26.24,7.36,13.767
1,2,2,22.68,8.26,9.225
2,1,1,84.6,2.83,13.794
1,3,1,21.96,8.25,9.741
2,2,2,13.41,4.92,10.839
1,3,2,7.46,7.22,8.665
1,3,1,14.11,9.64,10.927
1,1,1,10.01,2.06,2.942
1,3,2,19.72,6.91,9.869
1,1,5,40.59,9.66,13.828
2,3,2,7.58,1.08,5.56
2,1,3,23.5,4.1,10.645
1,2,2,64.66,2.18,3.812
1,1,1,52.2,6.91,5.54
2,1,1,10.86,0.45,3.827
1,3,1,18.07,9.58,8.888
1,1,4,45.77,2.02,3.958
1,1,1,24.85,7.6,4.11
1,3,1,8.66,9.77,9.466
1,1,2,20.72,4.07,2.955
1,2,3,14.08,6.03,7.275
1,3,2,9.28,8.57,7.229
2,1,1,14.73,2.3,5.698
2,1,4,19.02,6.83,13.287
2,2,1,10.85,9.08,14.666
1,2,1,33.61,1.58,4.018
3,1,3,29.91,5.89,26.462
2,2,4,33.61,9.07,17.627
1,1,5,21.17,9.96,6.701
1,1,2,28.58,5.62,9.249
2,1,4,35.28,4.99,6.978
1,3,1,24.25,2.32,3.79
2,1,4,9.6,3.89,6.283
2,1,3,23.25,7.44,8.269
3,3,1,8.83,5.9,21.4
3,1,1,8.24,8.41,40.004
2,3,3,19.14,3.86,5.6
3,3,2,16.16,6.57,25.259
3,1,5,3.95,2.05,15.521
1,1,4,44.01,0.93,1.294
2,1,3,30.33,1.35,6.39
1,1,1,18.82,7.89,9.921
1,1,3,60.38,9.87,17.958
1,1,3,10.77,9.92,15.675
1,1,2,43.38,8.32,9.175
1,3,1,35.24,9.02,5.288
1,1,3,36.53,6.83,4.146
1,1,1,4.26,4.57,5.4
2,1,1,22.53,8.59,10.148
2,1,1,30.78,1.23,4.584
3,2,1,28.57,1.81,42.657
1,2,2,53.57,4.37,3.485
1,1,1,49.43,6.84,6.956
2,2,2,40.99,7.42,8.232
1,1,4,10.21,6.02,4.283
3,3,2,14.05,5.79,29.727
2,1,2,24.47,4.37,8.233
1,2,1,63.7,4.56,3.687
1,1,2,54.03,2.74,4.468
1,1,2,45.31,7.38,3.42
1,2,4,34.76,0.65,1.276
1,1,4,8.66,9.96,13.751
2,2,2,12.63,3.37,6.394
2,2,1,51.49,4.82,15.558
1,1,3,21.98,5.23,6.627
1,3,5,9.06,2.84,2.88
1,1,5,43.33,5.88,5.464
1,3,5,39.95,9.42,7.377
2,1,1,10.82,2.33,6.865
2,1,3,52.03,9.95,10.853
2,1,1,23.31,4.96,7.072
1,2,1,13.67,0.13,1.052
1,2,2,35.32,2.17,7.33
2,2,1,21.55,5.38,17.56
2,1,1,70.97,2.94,12.135
2,1,1,64.29,6.38,13.986
1,2,1,57.4,8.38,17.031
2,3,1,4.03,1.98,5.325
1,1,2,7.74,9.72,8.221
1,3,1,30.56,3.04,5.542
2,2,2,30.67,8.75,25.108
1,2,2,53.07,4.9,5.317
2,2,1,13.07,2.33,8.991
1,1,3,17.92,2.35,3.334
1,1,1,9.53,1.24,1.98
1,2,4,31.14,8.78,11.01
2,3,5,28.08,2.93,5.314
2,2,4,58.41,4.16,4.5
1,1,2,49.01,1.08,1.891
1,1,3,11.03,1.58,2.5
1,1,1,13.27,3.32,4.501
1,2,4,12.87,6.37,6.457
2,1,1,52.47,7.33,17.579
1,1,2,21.53,2.04,2.671
1,2,2,34.02,8.89,11.382
1,1,3,17.04,3.63,3.584
1,1,3,24.28,7.43,7.206
2,2,1,23.76,1.28,8.173
2,1,1,22.35,5.43,9.041
1,1,3,28.22,8.77,8.573
3,1,5,33.76,5.24,13.325
1,1,1,18.73,4.64,3.009
2,3,3,50.16,5.22,6.847
2,2,2,7.88,3.25,8.213
1,1,1,24.9,1.67,2.297
2,1,1,10.38,5.97,10.055
1,1,3,49.56,6.23,10.526
2,3,1,33.55,0.93,5.197
1,2,4,18.38,4.78,4.117
1,2,1,33.6,1.4,4.269
2,1,2,40.81,7.63,13.056
1,3,1,18.17,6.48,6.406
1,3,3,48.59,8.85,5.571
1,1,1,3.27,7.44,13.282
1,1,1,38.14,6.67,6.982
2,1,2,16.07,6.31,10.188
2,2,2,30.73,5.13,8.571
3,1,2,26.71,8.5,17.816
1,1,1,24.14,4.45,7.13
1,2,1,25.3,5.64,6.129
1,2,1,16.17,7.98,8.012
1,1,1,32.41,8.33,9.204
2,1,1,12.95,4.85,8.224
1,1,1,23.96,8.57,12.21
1,1,2,33.96,5.62,6.089
2,3,1,43.45,4.11,11.931
1,2,2,18.99,9.63,9.056
1,3,3,36.99,7.02,5.939
2,2,3,20.28,3.44,6.485
1,2,2,25.26,3.49,3.791
2,1,1,5.53,9.28,17.879
2,1,2,41.99,3.38,6.118
1,3,1,17.97,5.69,5.73
1,2,2,19.19,2.82,4.691
1,3,4,13.69,6.91,8.82
2,2,2,6.22,5.38,8.348
1,1,4,28.41,4.27,4.477
2,1,1,23.59,7.54,5.793
1,1,1,40.61,2.19,3.552
1,2,1,55.98,8.56,13.26
1,3,1,20.49,0.78,1.964
1,3,1,43.97,1.5,4.974
1,2,4,29.71,5.58,7.325
1,1,2,17.31,4.79,5.508
3,1,4,18.22,4.46,15.765
1,1,4,47.53,9.83,8.648
2,3,3,37.36,2.73,12.563
1,2,4,13.01,6.4,10.88
2,2,1,27.43,5.85,10.679
1,3,4,31.46,2.44,2.232
2,1,2,9.04,5.69,8.722
1,3,2,12.63,9.92,10.568
1,2,2,42.16,1.79,3.251
1,1,4,11.86,1.87,2.416
1,2,4,5.33,2.85,2.503
1,1,1,14.71,5.45,5.783
1,2,1,17.51,4.77,6.196
3,1,1,2.94,7.66,18.832
1,1,3,65.08,9.2,15.984
1,2,1,26.32,7.08,7.175
2,1,2,17.38,5.63,8.084
2,1,1,42.55,1.27,9.598
1,3,4,43.36,2.18,1.768
1,1,3,4.86,7.56,7.899
1,2,2,67.6,6.09,5.706
1,2,1,18.7,0.24,1.609
1,1,3,27.63,6.31,7.774
2,3,1,26.4,4.35,9.129
2,1,2,18.33,8.35,9.043
1,1,4,31.55,4.02,3.495
1,1,2,63.07,5.09,5.049
1,2,4,33.99,6.25,5.396
1,1,2,42.61,6.27,8.12
1,1,2,10.88,9.51,8.879
2,2,4,55.72,4.74,11.792
1,2,3,32.78,8.26,7.984
3,1,4,11.94,8.08,24.479
1,1,3,10.38,7.98,10.58
1,1,1,3.05,0.55,1.178
1,1,1,10.47,4.63,5.882
2,2,3,4.15,7.44,14.669
1,1,4,3.36,4.53,4.95
1,1,3,11.75,5.67,5.226
1,1,1,24.76,9.43,12.042
2,2,2,16.81,6.66,11.627
3,2,2,18.24,8.81,23.236
1,1,2,41.03,5.48,5.476
1,2,2,12.98,1.04,2.753
1,2,5,63.84,6.84,8.509
1,1,2,31.69,5.17,3.578
3,1,1,9.47,6.78,19.388
1,1,2,11.12,7.0,6.878
2,3,1,63.9,6.9,10.435
3,1,2,29.27,7.91,16.118
2,1,4,20.24,9.13,6.852
1,2,2,12.05,6.79,7.582
2,2,4,24.45,4.91,9.954
1,3,3,8.24,6.12,4.124
1,1,2,21.91,6.41,11.577
3,1,2,23.56,2.61,13.269
1,2,2,18.32,5.57,7.234
1,2,1,15.14,8.35,10.718
1,3,1,45.06,1.77,1.891
1,2,3,21.44,1.59,2.384
2,1,1,1.18,7.6,13.192
2,1,1,30.06,9.72,9.839
2,3,2,14.17,5.82,13.141
1,2,5,25.57,3.13,1.886
1,1,1,47.18,7.43,8.307
1,1,3,3.96,8.27,9.824
1,2,2,8.35,1.4,2.184
2,1,1,11.55,4.4,9.26
2,2,1,23.49,7.72,11.969
2,2,1,30.85,6.01,13.011
2,1,2,42.18,8.68,16.288
1,3,2,51.05,2.24,2.226
2,3,2,4.04,9.46,14.559
2,1,1,14.14,5.9,8.08
3,1,1,16.8,2.77,22.114
1,3,1,21.07,7.21,6.458
2,1,4,48.68,7.53,14.649
1,3,1,42.46,3.77,1.727
2,1,2,19.32,5.05,6.207
3,2,3,52.36,6.13,78.546
3,2,1,49.49,9.5,62.113
1,1,1,31.14,6.02,5.111
1,2,2,25.89,2.3,2.566
2,1,4,12.47,9.92,10.694
2,1,4,31.75,8.73,10.706
3,1,1,25.75,3.22,19.089
1,1,1,29.65,1.5,3.098
2,1,1,42.58,8.47,24.423
2,1,1,18.02,1.47,4.677
1,1,5,23.79,3.67,4.368
1,1,1,17.13,9.6,9.453
2,1,1,17.62,1.74,4.017
1,3,1,17.3,6.49,8.727
2,1,4,16.16,3.64,5.928
1,2,2,17.75,6.55,10.299
1,1,1,63.37,4.23,4.256
1,1,1,28.47,9.13,9.766
3,1,1,28.66,8.79,17.746
2,1,1,75.85,2.26,10.357
2,2,4,29.24,9.87,15.457
2,2,2,31.22,6.64,10.577
1,1,2,21.28,4.53,5.25
3,1,2,23.83,1.47,17.715
1,3,2,3.01,6.33,4.858
1,1,3,8.79,4.79,3.967
1,2,1,13.34,8.58,9.482
1,2,2,64.5,6.04,6.65
2,1,2,26.7,4.51,10.145
1,1,1,6.66,8.73,10.273
2,1,1,22.25,1.34,5.023
3,2,4,11.24,3.35,25.382
1,3,4,19.01,4.65,6.19
1,1,1,25.14,3.73,3.726
2,3,1,25.07,4.8,10.945
1,1,2,43.06,4.29,8.644
2,1,3,5.17,4.22,7.917
1,2,2,18.67,6.76,7.222
1,3,4,21.96,5.58,3.758
1,1,4,21.15,2.01,1.727
1,2,1,55.33,7.86,10.345
1,1,1,19.85,8.84,7.628
1,3,1,35.62,0.87,1.328
1,3,4,53.02,9.92,14.077
2,2,2,9.05,7.76,16.766
1,2,4,25.82,4.46,4.001
1,2,3,16.94,7.9,12.789
1,3,3,25.27,2.81,3.014
1,2,1,61.14,2.17,4.664
1,1,1,76.59,0.81,1.246
2,3,4,15.25,7.39,12.531
1,2,2,35.36,7.25,5.363
2,2,5,12.96,1.34,3.179
1,2,1,36.97,3.38,5.089
1,1,2,9.91,7.24,5.455
1,1,2,22.75,2.64,3.125
2,1,1,15.28,4.95,5.96
3,3,2,23.82,0.74,25.846
1,2,4,25.35,3.01,4.753
3,3,2,2.96,2.08,16.777
1,1,2,40.7,9.77,12.867
1,3,3,46.16,7.48,6.582
2,1,3,40.42,5.75,11.491
1,1,3,10.65,1.41,1.965
1,3,2,28.38,5.7,9.187
1,2,2,30.89,6.98,6.814
2,3,2,25.3,1.2,5.149
1,2,5,71.23,6.38,9.118
2,1,4,45.48,7.63,17.262
1,1,2,23.18,5.41,6.138
3,3,1,20.56,5.05,20.653
1,1,4,10.88,3.3,2.505
2,2,1,44.88,3.85,10.986
1,1,1,24.99,7.86,8.506
1,1,2,18.21,2.8,2.017
1,3,2,37.68,7.87,8.854
2,3,1,31.75,2.94,9.794
1,1,1,40.47,7.95,5.771
1,1,3,26.84,7.26,6.508
3,1,2,24.02,9.47,13.433
1,1,1,2.89,3.47,3.692
1,3,1,25.06,0.75,1.401
1,1,3,48.62,2.98,4.878
1,1,1,13.14,2.23,2.782
1,2,1,48.93,2.31,4.731
2,2,5,14.74,7.06,12.437
1,1,2,41.4,0.26,2.002
1,3,2,20.03,4.1,5.041
2,1,2,4.98,1.84,3.831
1,1,2,16.98,9.56,8.086
1,3,2,33.74,0.24,1.258
3,1,2,50.33,8.91,35.808
1,3,3,40.63,6.73,8.238
1,2,1,15.46,6.96,6.891
2,3,2,11.53,0.84,6.417
2,1,1,48.2,6.73,11.234
2,1,3,47.01,4.19,5.863
2,3,3,22.33,6.17,13.527
1,3,3,39.36,2.43,5.667
1,3,2,12.21,2.62,4.906
2,1,2,48.08,2.03,4.172
2,2,3,41.7,5.47,19.944
2,1,1,41.07,2.87,6.14
1,1,5,53.56,1.6,1.718
2,2,1,25.43,4.95,12.4
1,2,2,12.98,9.35,9.666
1,2,3,3.76,8.89,8.629
1,1,3,42.7,9.71,9.017
1,3,2,34.01,6.18,7.34
2,3,2,49.22,4.66,8.984
1,1,2,14.83,7.32,9.435
2,3,2,25.06,4.85,8.525
1,3,2,37.02,7.48,6.535
1,1,3,18.84,3.71,3.134
1,2,1,30.31,9.13,11.76
1,3,2,6.79,0.28,1.057
2,2,1,47.03,6.46,17.07
1,1,3,4.83,5.68,6.284
1,2,1,36.86,9.9,12.887
1,2,2,57.21,3.62,4.253
1,2,1,44.98,0.92,2.415
1,1,1,59.37,0.9,3.65
3,1,2,24.52,7.28,23.935
1,3,2,1.35,0.4,1.429
1,1,2,19.38,7.25,5.661
2,3,5,20.98,6.1,7.474
2,1,1,58.08,3.09,6.726
1,3,1,36.1,1.99,2.135
2,1,2,18.82,7.14,10.001
3,3,3,13.11,9.72,22.923
1,3,1,38.72,9.19,9.671
1,1,1,40.29,8.21,9.283
2,1,3,33.28,1.01,3.556
2,3,2,20.84,3.63,8.502
3,2,4,9.4,9.31,34.132
1,2,1,43.84,8.14,5.525
3,1,1,41.3,3.32,20.921
1,3,2,11.06,5.12,7.073
2,2,1,19.89,2.72,7.45
2,1,2,63.36,6.68,21.517
1,1,1,25.97,6.9,11.658
1,1,2,7.71,9.52,8.086
1,3,4,41.39,0.22,0.839
2,3,4,6.55,2.68,5.895
1,1,1,4.86,4.71,7.506
2,1,1,27.2,6.62,11.625
1,1,4,51.56,8.07,9.625
1,1,2,25.54,1.05,1.794
1,3,2,42.92,5.28,7.26
3,2,3,20.22,8.07,31.09
1,1,1,7.19,1.35,2.018
1,1,2,58.63,4.38,5.087
1,1,4,55.92,3.0,3.671
3,2,2,23.68,2.79,28.117
2,1,3,16.76,2.86,7.656
1,1,4,27.07,1.05,1.839
1,3,1,22.68,1.3,2.214
1,2,4,33.22,9.28,17.67
1,3,1,57.01,7.82,4.959
2,1,4,58.4,1.78,4.908
1,1,1,20.1,5.42,6.171
1,3,1,17.35,7.65,8.384
2,3,3,37.86,3.13,8.561
1,2,4,8.37,0.8,1.81
1,2,3,40.18,4.82,6.681
1,1,3,21.21,8.73,6.977
1,2,5,70.03,2.95,6.24
2,1,2,1.09,5.68,7.648
1,1,4,43.89,1.63,2.211
1,2,1,32.83,1.64,3.435
1,1,1,28.07,7.53,4.419
2,1,1,36.61,2.51,6.05
1,1,4,22.26,3.47,2.327
1,1,1,51.54,9.03,9.497
1,3,1,15.56,6.49,4.548
1,3,1,33.48,4.93,8.213
1,1,1,27.05,5.18,5.091
1,1,2,71.26,2.38,2.83
2,3,1,54.28,4.74,24.061
1,1,4,42.51,7.27,7.342
2,2,4,57.05,5.74,16.352
1,1,2,2.35,7.15,6.077
1,2,1,15.59,7.44,6.712
1,1,4,14.66,3.2,3.493
1,2,2,24.37,6.54,6.415
2,2,1,41.3,5.54,10.973
2,1,1,60.71,3.55,8.958
2,1,1,8.77,3.71,5.844
1,2,2,10.87,9.78,7.438
2,3,2,17.8,8.25,13.213
1,1,3,29.45,6.79,7.087
1,1,2,23.57,6.78,6.315
1,2,1,2.21,9.52,14.981
1,1,2,37.23,1.36,2.531
2,3,3,8.31,2.17,4.869
2,3,1,11.4,8.27,11.657
1,1,1,5.95,8.0,5.227
1,2,3,58.03,8.88,7.39
2,2,2,44.28,8.61,17.032
3,1,1,22.34,1.57,26.567
2,2,2,43.1,1.71,6.926
1,1,2,35.91,2.71,3.034
1,1,1,41.02,3.28,4.096
2,2,3,24.74,1.63,6.869
1,2,2,35.99,3.97,3.739
3,2,1,55.86,7.32,35.572
3,1,4,14.31,6.4,30.409
3,2,2,33.5,8.04,23.752
1,1,5,11.81,0.69,1.399
2,2,1,10.84,0.18,6.632
2,1,2,36.75,9.17,12.347
1,2,2,20.68,3.5,4.886
1,1,4,35.73,1.93,4.002
1,1,3,24.28,2.17,2.759
1,1,2,9.21,4.22,5.357
3,2,3,59.3,6.92,82.28
2,1,1,12.35,4.11,9.254
1,1,3,25.09,6.49,4.481
1,1,2,47.87,0.61,0.849
1,2,1,24.48,6.69,8.428
1,3,1,31.5,3.45,3.528
1,3,1,32.44,3.81,5.043
2,3,1,20.52,6.34,11.753
2,3,1,40.97,4.91,17.716
2,1,1,36.88,7.72,10.583
2,1,2,31.28,4.72,7.614
1,1,2,37.01,7.94,6.17
2,1,1,5.65,3.8,6.879
1,3,2,11.0,9.45,7.863
1,3,1,18.59,1.15,2.299
1,2,2,37.14,0.92,1.947
1,3,4,38.83,9.46,9.193
1,2,3,64.94,8.37,13.44
1,1,2,17.7,7.69,8.224
1,1,2,26.3,6.33,8.586
3,3,1,18.58,3.65,20.901
1,2,2,4.87,1.83,3.365
1,1,1,18.71,6.91,5.776
3,1,2,31.2,9.89,32.864
1,2,5,23.77,4.14,4.012
1,3,3,2.55,8.49,7.212
3,2,2,8.12,8.81,34.866
1,3,3,61.97,4.28,9.745
1,1,3,22.46,4.45,4.98
1,3,2,64.83,2.64,4.171
1,2,4,33.88,0.49,0.95
2,2,2,38.68,7.04,29.402
1,3,3,32.97,8.91,6.812
2,3,1,49.99,0.96,8.083
2,1,2,26.48,2.43,6.069
3,3,1,30.66,9.12,31.22
1,2,1,57.12,5.13,8.594
1,1,2,29.33,0.49,1.427
3,2,4,52.17,4.31,17.94
2,1,3,6.63,7.58,14.445
1,2,1,20.89,3.5,3.876
1,1,1,43.32,6.53,6.473
2,1,1,11.12,4.32,6.337
1,1,1,12.44,1.48,1.638
1,2,1,39.78,4.29,8.472
2,1,1,30.08,0.65,4.025
1,2,1,30.33,0.97,2.929
1,2,1,29.31,6.35,9.785
2,1,1,11.83,8.26,16.28
2,1,4,3.59,0.37,1.903
1,1,5,48.79,4.15,3.86
2,3,3,17.09,3.69,7.875
1,3,1,20.78,3.23,5.323
1,1,1,27.57,1.89,2.023
3,1,2,44.08,8.95,19.914
1,2,3,1.54,5.22,6.981
1,1,2,41.78,6.52,7.402
2,1,3,35.88,0.51,2.923
1,1,2,6.78,7.06,5.557
1,2,5,8.01,0.88,1.199
2,1,3,47.6,7.39,13.338
1,3,1,31.42,6.54,10.208
2,1,1,5.36,1.1,5.436
1,1,2,9.23,1.57,1.727
1,3,1,25.25,5.53,8.619
2,1,2,41.41,6.08,14.609
1,1,2,20.49,2.5,3.411
2,1,2,47.87,2.59,7.123
3,2,4,42.18,9.89,41.568
2,2,1,41.71,6.35,8.814
1,2,4,11.08,3.78,3.037
1,1,1,22.77,0.86,1.52
2,1,4,5.56,5.93,7.817
1,1,1,59.76,6.55,2.751
2,1,2,23.93,6.86,10.532
2,1,4,45.95,2.18,7.059
1,2,1,15.33,3.72,6.783
1,2,3,45.33,4.64,6.543
2,2,2,19.38,2.22,6.714
1,2,2,22.92,6.82,10.815
1,2,2,14.86,3.57,6.13
1,1,1,44.23,3.09,4.224
2,2,2,42.68,5.8,15.908
1,1,1,26.08,1.92,3.194
1,2,3,19.42,7.57,14.37
2,1,2,37.47,8.2,4.464
2,2,1,38.18,8.33,20.267
3,3,1,32.62,2.44,25.004
1,1,2,34.63,2.24,2.989
2,1,1,52.33,0.79,7.768
2,3,2,64.34,0.63,8.133
2,1,5,5.45,4.8,6.934
1,1,1,11.55,9.16,9.389
1,1,2,53.99,6.1,8.419
1,1,4,27.69,6.67,7.988
1,2,4,21.73,0.41,0.96
1,3,1,24.64,3.4,4.906
3,2,3,3.94,8.19,34.872
1,2,1,17.09,5.12,6.751
3,2,3,17.57,4.14,35.666
1,3,1,15.35,3.4,4.161
2,1,1,13.3,0.93,3.38
1,2,2,23.32,0.93,2.116
2,1,1,40.45,3.91,8.075
1,1,2,30.54,3.58,2.855
3,2,1,27.49,3.8,42.528
1,2,5,46.37,8.49,17.665
1,3,2,17.95,9.69,10.349
3,1,2,11.85,2.51,14.323
1,1,1,17.76,3.7,2.623
2,1,5,22.55,2.47,4.807
1,1,2,40.74,4.27,6.701
1,1,1,13.18,4.33,4.62
1,2,2,11.16,9.58,10.3
1,2,1,31.07,1.31,1.649
1,1,1,31.1,2.72,3.736
1,1,1,63.12,1.88,2.09
2,1,2,9.59,9.17,13.716
3,2,1,37.7,7.65,44.786
1,1,3,17.21,5.64,5.85
1,1,1,48.98,0.53,2.193
1,1,1,48.87,9.2,7.061
2,1,1,71.85,5.98,26.833
1,1,2,41.06,9.81,12.173
2,3,1,49.22,6.95,13.251
1,1,1,37.85,9.23,8.541
2,1,1,22.2,2.1,7.083
2,1,5,38.79,9.46,10.193
1,1,1,10.42,3.99,6.11
1,3,1,3.22,2.19,4.033
1,2,2,35.11,4.22,4.308
1,1,2,43.45,7.18,9.284
1,2,1,51.38,5.0,4.208
2,1,4,32.81,0.46,4.037
1,1,2,31.53,1.54,2.472
1,1,2,44.49,6.01,6.482
1,3,2,22.94,4.35,3.143
1,2,3,35.95,2.61,4.435
3,1,1,2.13,0.49,16.08
1,2,4,4.18,1.08,1.467
1,1,1,27.74,5.54,6.749
1,1,2,21.75,5.2,8.374
3,1,1,20.7,4.31,30.707
2,1,2,23.46,3.16,5.887
1,1,3,62.69,1.29,1.479
2,3,2,49.48,7.22,17.908
2,1,1,62.69,5.78,7.366
2,1,3,73.68,0.12,4.239
1,1,4,16.21,9.33,11.653
2,1,1,20.98,0.22,4.994
1,1,1,17.71,9.16,11.603
1,1,2,13.53,7.53,7.722
1,1,3,37.01,6.59,8.782
1,1,1,50.62,7.0,11.725
1,1,1,18.09,5.78,7.342
1,2,2,22.75,9.79,6.384
2,3,3,27.55,1.27,4.19
2,1,1,22.93,6.58,12.925
1,2,2,19.74,3.07,3.535
1,2,3,13.51,9.42,12.916
2,2,1,13.58,3.49,10.489
1,2,1,12.38,1.19,2.591
1,2,1,9.06,6.96,10.721
2,3,3,47.0,9.47,13.233
1,1,2,49.17,5.14,7.676
1,1,3,49.37,1.64,2.285
2,2,2,16.69,2.22,8.351
2,3,1,36.2,9.82,19.888
1,1,2,59.93,5.15,4.632
2,3,1,56.1,1.66,9.641
3,2,2,9.38,9.96,27.725
1,2,5,10.0,5.02,5.21
2,3,2,44.72,4.98,8.893
1,2,2,51.22,3.86,4.397
1,2,1,41.01,5.08,8.798
1,2,2,33.5,9.06,10.362
1,1,3,34.83,8.7,19.597
1,3,3,56.36,4.15,5.396
2,3,5,2.69,4.96,6.459
1,2,5,33.26,4.03,6.044
2,1,2,27.08,5.36,9.827
1,1,4,55.37,5.63,8.951
2,1,3,27.14,1.45,3.78
1,1,2,42.53,9.93,9.657
1,2,1,24.86,8.41,10.421
2,3,5,11.61,3.82,5.954
2,2,5,24.91,3.06,8.858
1,1,2,11.48,2.44,2.335
1,3,1,65.53,2.64,6.086
1,3,1,30.17,3.1,7.127
1,2,1,15.67,7.8,11.174
1,1,3,18.01,3.18,4.701
2,2,2,11.97,1.12,6.492
1,1,2,15.99,6.98,5.806
1,1,1,51.03,8.64,4.848
2,2,2,12.35,2.86,9.089
3,2,3,73.93,7.78,57.873
1,1,4,4.26,3.32,2.895
1,3,2,65.01,4.43,11.081
1,3,1,16.7,3.98,4.358
2,2,1,15.67,2.8,9.112
1,1,4,49.01,0.66,1.376
1,1,4,15.26,7.9,10.0
1,2,1,23.0,7.67,10.187
2,3,1,15.39,2.31,5.307
1,2,2,43.88,6.82,5.255
2,1,3,15.65,1.59,4.099
1,1,3,24.81,0.33,0.8
1,1,1,6.22,4.47,6.041
1,2,5,16.82,6.48,6.006
1,1,2,5.71,2.91,3.701
1,1,2,28.17,7.81,10.99
1,2,1,42.68,4.23,3.791
1,3,1,19.45,7.2,8.957
1,1,1,56.7,8.62,10.304
1,1,1,26.54,2.77,3.035
1,2,4,13.97,3.16,2.692
1,3,3,29.09,7.4,4.325
1,1,5,12.89,4.12,4.137
2,1,2,19.82,7.95,11.556
3,2,1,26.0,4.03,39.181
2,1,2,25.11,0.33,3.008
1,3,2,8.06,2.47,4.194
3,2,4,5.66,0.3,23.55
3,1,2,44.04,3.96,20.203
1,3,1,25.3,9.3,9.66
1,2,3,26.67,4.57,5.359
2,1,3,1.7,5.37,8.086
3,1,2,9.07,9.84,26.239
2,2,1,39.1,0.88,13.687
2,3,2,35.46,4.02,6.379
2,1,3,27.24,0.68,3.127
3,1,1,15.01,1.15,18.037
1,3,3,12.15,3.8,3.644
1,1,1,18.98,7.32,7.074
2,1,1,7.12,0.82,6.155
1,1,1,5.1,0.41,1.344
1,2,1,8.78,5.77,7.657
1,2,1,46.54,5.47,6.858
1,1,3,75.78,7.06,5.891
1,1,2,33.29,0.41,1.371
1,2,1,42.43,5.31,9.021
1,2,3,33.53,5.88,5.646
1,1,2,40.02,8.69,11.21
